Student ID,Signup Date,Year,Month,City,City Tier,Age Group,Gender,Course Name,Subject Category,Grade Level,Plan Type,Mode of Learning,Enrollment Status,Completion %,Revenue (INR),Course Rating
STU12439,2024-07-17,2024,Jul,Surat,Tier 2,6-10,Male,Python for Beginners,Coding,6-8,Annual,Online,Active,58.2,7892.81,5.0
STU13738,2024-07-17,2024,Jul,Ahmedabad,Tier 1,15-17,Male,UPSC Prelims Foundation,Competitive Exam,Graduate,Annual,Online,Churned,42.8,48511.03,4.2
STU15000,2024-07-17,2024,Jul,Delhi,Tier 1,15-17,Female,UPSC Prelims Foundation,Competitive Exam,Graduate,Annual,Online,Trial - Not Converted,0.8,0.0,
STU12668,2024-07-18,2024,Jul,Patna,Tier 2,11-14,Female,Class 10 CBSE Complete,School Curriculum,10,Annual,Offline,Active,64.8,15737.98,4.7
STU12899,2024-07-18,2024,Jul,Bengaluru,Tier 1,15-17,Female,Robotics & AI Basics,Coding,6-8,Quarterly,Online,Active,73.4,3385.54,4.1
STU15220,2024-07-18,2024,Jul,Mumbai,Tier 1,18+,Male,Spoken English Mastery,Skill Development,All,Annual,Online,Active,87.7,4961.0,5.0
STU10752,2024-07-19,2024,Jul,Pune,Tier 1,6-10,Female,Robotics & AI Basics,Coding,6-8,Annual,Online,Active,69.6,12427.83,4.9
STU15184,2024-07-19,2024,Jul,Hyderabad,Tier 1,15-17,Female,UPSC Prelims Foundation,Competitive Exam,Graduate,Annual,Online,Active,29.0,45060.14,3.3
STU13836,2024-07-19,2024,Jul,Bengaluru,Tier 1,18+,Male,UPSC Prelims Foundation,Competitive Exam,Graduate,Quarterly,Offline,Completed,100.0,14449.98,3.6
STU13194,2024-07-19,2024,Jul,Mumbai,Tier 1,6-10,Female,Python for Beginners,Coding,6-8,Annual,Online,Active,94.8,7474.89,3.9
STU12569,2024-07-20,2024,Jul,Indore,Tier 2,18+,Female,Class 8 Maths & Science,School Curriculum,8,Annual,Offline,Active,77.2,10088.72,4.3
STU12675,2024-07-20,2024,Jul,Guwahati,Tier 3,6-10,Male,Robotics & AI Basics,Coding,6-8,Annual,Online,Active,54.2,12398.91,4.9
STU11558,2024-07-20,2024,Jul,Patna,Tier 2,6-10,Male,Spoken English Mastery,Skill Development,All,Annual,Online,Active,50.7,4572.35,5.0
STU12636,2024-07-20,2024,Jul,Pune,Tier 1,6-10,Female,UPSC Prelims Foundation,Competitive Exam,Graduate,Quarterly,Online,Active,33.1,15698.88,5.0
STU12148,2024-07-20,2024,Jul,Kolkata,Tier 1,6-10,Male,Python for Beginners,Coding,6-8,Monthly,Online,Active,75.5,761.38,4.0
STU11669,2024-07-20,2024,Jul,Indore,Tier 2,11-14,Female,Class 8 Maths & Science,School Curriculum,8,Annual,Offline,Active,77.9,10229.03,4.1
STU15103,2024-07-21,2024,Jul,Patna,Tier 2,15-17,Male,Class 10 CBSE Complete,School Curriculum,10,Annual,Offline,Active,43.3,14561.21,4.5
STU14409,2024-07-21,2024,Jul,Kolkata,Tier 1,6-10,Female,JEE Main Foundation,Competitive Exam,11-12,Monthly,Offline,Active,43.0,3475.25,3.4
STU14966,2024-07-21,2024,Jul,Kota,Tier 3,6-10,Male,Class 10 CBSE Complete,School Curriculum,10,Monthly,Online,Active,81.5,1525.91,4.1
STU15477,2024-07-22,2024,Jul,Mumbai,Tier 1,18+,Female,Class 6 Foundation,School Curriculum,6,Annual,Offline,Active,82.9,8386.65,3.2
STU13577,2024-07-22,2024,Jul,Mumbai,Tier 1,11-14,Female,Class 8 Maths & Science,School Curriculum,8,Monthly,Offline,Active,83.8,1037.1,3.0
STU13439,2024-07-22,2024,Jul,Bengaluru,Tier 1,15-17,Female,UPSC Prelims Foundation,Competitive Exam,Graduate,Quarterly,Online,Trial - Not Converted,14.8,0.0,
STU12967,2024-07-22,2024,Jul,Bengaluru,Tier 1,11-14,Male,UPSC Prelims Foundation,Competitive Exam,Graduate,Annual,Offline,Completed,100.0,51846.82,3.6
STU12939,2024-07-23,2024,Jul,Mumbai,Tier 1,18+,Male,Class 6 Foundation,School Curriculum,6,Monthly,Offline,Active,51.8,812.12,4.4
STU12153,2024-07-23,2024,Jul,Guwahati,Tier 3,6-10,Male,Spoken English Mastery,Skill Development,All,Annual,Online,Trial - Not Converted,17.7,0.0,
STU11636,2024-07-23,2024,Jul,Kanpur,Tier 2,15-17,Male,JEE Main Foundation,Competitive Exam,11-12,Quarterly,Online,Active,22.5,10341.59,4.8
STU10322,2024-07-23,2024,Jul,Kota,Tier 3,15-17,Male,Python for Beginners,Coding,6-8,Annual,Offline,Active,72.4,7823.65,5.0
STU10261,2024-07-24,2024,Jul,Jaipur,Tier 2,6-10,Male,Robotics & AI Basics,Coding,6-8,Annual,Online,Completed,100.0,11525.35,4.6
STU11510,2024-07-24,2024,Jul,Mumbai,Tier 1,15-17,Female,Python for Beginners,Coding,6-8,Annual,Online,Churned,29.6,8051.49,4.0
STU10995,2024-07-24,2024,Jul,Delhi,Tier 1,15-17,Male,Python for Beginners,Coding,6-8,Monthly,Online,Active,30.5,787.25,4.6
STU11715,2024-07-24,2024,Jul,Patna,Tier 2,11-14,Female,Spoken English Mastery,Skill Development,All,Monthly,Offline,Churned,40.3,479.08,3.0
STU11415,2024-07-24,2024,Jul,Nagpur,Tier 2,15-17,Male,Robotics & AI Basics,Coding,6-8,Annual,Online,Churned,40.8,12711.45,4.1
STU15550,2024-07-25,2024,Jul,Chennai,Tier 1,15-17,Female,Robotics & AI Basics,Coding,6-8,Annual,Online,Active,66.8,11824.53,3.7
STU11560,2024-07-25,2024,Jul,Bengaluru,Tier 1,11-14,Female,Robotics & AI Basics,Coding,6-8,Quarterly,Online,Active,71.6,3845.99,4.0
STU12257,2024-07-25,2024,Jul,Hyderabad,Tier 1,11-14,Male,Class 10 CBSE Complete,School Curriculum,10,Annual,Online,Active,46.5,13832.77,3.7
STU15626,2024-07-25,2024,Jul,Kanpur,Tier 2,11-14,Male,UPSC Prelims Foundation,Competitive Exam,Graduate,Monthly,Offline,Active,21.2,4869.32,5.0
STU12859,2024-07-26,2024,Jul,Lucknow,Tier 2,6-10,Female,Class 8 Maths & Science,School Curriculum,8,Annual,Online,Active,76.1,9166.56,4.2
STU14349,2024-07-26,2024,Jul,Mumbai,Tier 1,18+,Female,Spoken English Mastery,Skill Development,All,Annual,Offline,Active,66.6,5149.53,5.0
STU13594,2024-07-26,2024,Jul,Mumbai,Tier 1,6-10,Female,Spoken English Mastery,Skill Development,All,Annual,Online,Trial - Not Converted,13.9,0.0,
STU13309,2024-07-27,2024,Jul,Patna,Tier 2,6-10,Female,Class 6 Foundation,School Curriculum,6,Quarterly,Online,Trial - Not Converted,9.9,0.0,
STU15832,2024-07-27,2024,Jul,Delhi,Tier 1,18+,Male,JEE Main Foundation,Competitive Exam,11-12,Annual,Offline,Trial - Not Converted,0.4,0.0,
STU15917,2024-07-27,2024,Jul,Hyderabad,Tier 1,18+,Female,Class 8 Maths & Science,School Curriculum,8,Annual,Online,Churned,22.4,9803.57,3.8
STU15743,2024-07-27,2024,Jul,Kota,Tier 3,15-17,Male,Coding for Kids - Scratch,Coding,3-5,Monthly,Online,Active,94.0,663.08,3.8
STU14097,2024-07-27,2024,Jul,Meerut,Tier 3,18+,Male,Class 6 Foundation,School Curriculum,6,Monthly,Online,Churned,38.4,858.72,4.0
STU12504,2024-07-27,2024,Jul,Ranchi,Tier 3,6-10,Female,NEET Crash Course,Competitive Exam,11-12,Quarterly,Offline,Active,77.0,12750.39,4.8
STU14068,2024-07-27,2024,Jul,Mumbai,Tier 1,11-14,Male,UPSC Prelims Foundation,Competitive Exam,Graduate,Quarterly,Offline,Trial - Not Converted,2.1,0.0,
STU14185,2024-07-28,2024,Jul,Kota,Tier 3,15-17,Female,Class 8 Maths & Science,School Curriculum,8,Quarterly,Offline,Churned,44.5,2973.22,2.8
STU13216,2024-07-28,2024,Jul,Pune,Tier 1,15-17,Male,Robotics & AI Basics,Coding,6-8,Monthly,Online,Trial - Not Converted,19.4,0.0,
STU11205,2024-07-28,2024,Jul,Delhi,Tier 1,11-14,Female,UPSC Prelims Foundation,Competitive Exam,Graduate,Monthly,Online,Active,22.3,4564.48,5.0
STU11411,2024-07-28,2024,Jul,Surat,Tier 2,15-17,Female,Class 10 CBSE Complete,School Curriculum,10,Quarterly,Offline,Active,96.8,4115.95,5.0
STU13196,2024-07-28,2024,Jul,Indore,Tier 2,15-17,Male,Class 8 Maths & Science,School Curriculum,8,Annual,Offline,Active,38.1,10339.4,4.1
STU11883,2024-07-28,2024,Jul,Kolkata,Tier 1,6-10,Male,Robotics & AI Basics,Coding,6-8,Annual,Online,Completed,100.0,12541.97,4.8
STU10676,2024-07-29,2024,Jul,Ahmedabad,Tier 1,11-14,Male,Python for Beginners,Coding,6-8,Annual,Online,Active,32.7,7291.89,4.2
STU13614,2024-07-29,2024,Jul,Ahmedabad,Tier 1,15-17,Male,Spoken English Mastery,Skill Development,All,Annual,Online,Active,33.8,4958.72,3.9
STU13576,2024-07-29,2024,Jul,Kanpur,Tier 2,15-17,Male,Robotics & AI Basics,Coding,6-8,Annual,Offline,Churned,23.9,11611.96,5.0
STU15632,2024-07-29,2024,Jul,Jodhpur,Tier 3,15-17,Female,Spoken English Mastery,Skill Development,All,Quarterly,Online,Active,37.9,1574.04,4.2
STU13531,2024-07-30,2024,Jul,Delhi,Tier 1,11-14,Female,Coding for Kids - Scratch,Coding,3-5,Annual,Online,Churned,37.4,6005.71,3.5
STU11051,2024-07-30,2024,Jul,Kanpur,Tier 2,15-17,Male,UPSC Prelims Foundation,Competitive Exam,Graduate,Annual,Online,Active,60.8,47627.73,4.4
STU13496,2024-07-31,2024,Jul,Nagpur,Tier 2,15-17,Female,Coding for Kids - Scratch,Coding,3-5,Annual,Online,Active,98.5,6024.98,3.9
STU13157,2024-07-31,2024,Jul,Indore,Tier 2,6-10,Female,JEE Main Foundation,Competitive Exam,11-12,Quarterly,Online,Active,58.3,10445.8,3.3
STU11262,2024-07-31,2024,Jul,Jaipur,Tier 2,6-10,Female,Class 6 Foundation,School Curriculum,6,Annual,Online,Churned,21.8,8466.58,4.1
STU13317,2024-08-01,2024,Aug,Ahmedabad,Tier 1,15-17,Male,Class 8 Maths & Science,School Curriculum,8,Monthly,Offline,Active,87.9,927.11,5.0
STU15746,2024-08-01,2024,Aug,Hyderabad,Tier 1,6-10,Male,Coding for Kids - Scratch,Coding,3-5,Quarterly,Online,Completed,100.0,2016.41,3.9
STU15049,2024-08-01,2024,Aug,Kolkata,Tier 1,18+,Male,Class 8 Maths & Science,School Curriculum,8,Annual,Offline,Trial - Not Converted,6.2,0.0,
STU14859,2024-08-01,2024,Aug,Bhopal,Tier 2,15-17,Female,Python for Beginners,Coding,6-8,Annual,Online,Active,34.1,7201.98,4.3
STU12689,2024-08-02,2024,Aug,Kota,Tier 3,15-17,Female,Class 6 Foundation,School Curriculum,6,Annual,Online,Churned,50.4,7581.04,4.1
STU11352,2024-08-02,2024,Aug,Kanpur,Tier 2,6-10,Male,Spoken English Mastery,Skill Development,All,Quarterly,Online,Active,71.7,1457.8,3.9
STU13408,2024-08-02,2024,Aug,Surat,Tier 2,11-14,Female,Spoken English Mastery,Skill Development,All,Quarterly,Online,Active,50.1,1537.38,2.7
STU15075,2024-08-03,2024,Aug,Delhi,Tier 1,6-10,Female,JEE Main Foundation,Competitive Exam,11-12,Annual,Online,Completed,100.0,38562.35,4.5
STU10070,2024-08-03,2024,Aug,Ranchi,Tier 3,18+,Female,NEET Crash Course,Competitive Exam,11-12,Quarterly,Online,Active,37.9,12731.2,3.7
STU14974,2024-08-03,2024,Aug,Delhi,Tier 1,11-14,Female,Class 8 Maths & Science,School Curriculum,8,Quarterly,Online,Active,98.0,2711.19,3.9
STU10576,2024-08-03,2024,Aug,Pune,Tier 1,15-17,Female,Class 8 Maths & Science,School Curriculum,8,Quarterly,Offline,Active,69.7,2869.86,4.2
STU11635,2024-08-03,2024,Aug,Pune,Tier 1,18+,Female,JEE Main Foundation,Competitive Exam,11-12,Monthly,Online,Active,82.1,3703.3,4.0
STU14986,2024-08-03,2024,Aug,Ranchi,Tier 3,6-10,Female,JEE Main Foundation,Competitive Exam,11-12,Annual,Online,Completed,100.0,35883.46,3.8
STU15694,2024-08-03,2024,Aug,Kolkata,Tier 1,15-17,Female,Class 8 Maths & Science,School Curriculum,8,Quarterly,Online,Active,53.3,2828.96,5.0
STU11661,2024-08-04,2024,Aug,Indore,Tier 2,18+,Female,Class 6 Foundation,School Curriculum,6,Annual,Offline,Trial - Not Converted,17.8,0.0,
STU15479,2024-08-04,2024,Aug,Kanpur,Tier 2,6-10,Female,UPSC Prelims Foundation,Competitive Exam,Graduate,Monthly,Online,Active,89.2,4878.89,4.1
STU10501,2024-08-04,2024,Aug,Hyderabad,Tier 1,11-14,Male,Spoken English Mastery,Skill Development,All,Annual,Online,Completed,100.0,4576.68,3.1
STU10182,2024-08-04,2024,Aug,Jaipur,Tier 2,18+,Female,Class 6 Foundation,School Curriculum,6,Annual,Online,Trial - Not Converted,22.0,0.0,
STU14288,2024-08-05,2024,Aug,Pune,Tier 1,6-10,Male,UPSC Prelims Foundation,Competitive Exam,Graduate,Quarterly,Online,Active,86.2,14219.58,4.5
STU15113,2024-08-05,2024,Aug,Kolkata,Tier 1,18+,Female,Coding for Kids - Scratch,Coding,3-5,Monthly,Online,Churned,28.8,629.1,3.9
STU12375,2024-08-05,2024,Aug,Meerut,Tier 3,6-10,Male,Spoken English Mastery,Skill Development,All,Annual,Online,Trial - Not Converted,6.5,0.0,
STU13603,2024-08-05,2024,Aug,Jodhpur,Tier 3,6-10,Male,Python for Beginners,Coding,6-8,Monthly,Online,Completed,100.0,817.39,4.6
STU12882,2024-08-06,2024,Aug,Patna,Tier 2,18+,Female,NEET Crash Course,Competitive Exam,11-12,Annual,Offline,Completed,100.0,45325.73,4.0
STU14583,2024-08-06,2024,Aug,Nagpur,Tier 2,15-17,Female,Coding for Kids - Scratch,Coding,3-5,Monthly,Online,Active,93.9,604.5,3.6
STU11599,2024-08-07,2024,Aug,Hyderabad,Tier 1,18+,Male,Class 10 CBSE Complete,School Curriculum,10,Monthly,Online,Active,54.6,1551.64,3.7
STU10395,2024-08-07,2024,Aug,Kolkata,Tier 1,15-17,Male,Coding for Kids - Scratch,Coding,3-5,Monthly,Offline,Trial - Not Converted,20.0,0.0,
STU15165,2024-08-07,2024,Aug,Mumbai,Tier 1,11-14,Male,Class 10 CBSE Complete,School Curriculum,10,Quarterly,Offline,Trial - Not Converted,9.4,0.0,
STU11918,2024-08-07,2024,Aug,Surat,Tier 2,11-14,Male,JEE Main Foundation,Competitive Exam,11-12,Annual,Offline,Churned,57.2,37158.49,3.9
STU11968,2024-08-07,2024,Aug,Surat,Tier 2,18+,Female,Python for Beginners,Coding,6-8,Quarterly,Online,Churned,27.8,2300.3,4.2
STU13698,2024-08-08,2024,Aug,Delhi,Tier 1,15-17,Female,Class 8 Maths & Science,School Curriculum,8,Monthly,Offline,Active,87.8,922.04,4.0
STU11937,2024-08-08,2024,Aug,Indore,Tier 2,11-14,Female,Python for Beginners,Coding,6-8,Quarterly,Offline,Active,55.0,2244.89,3.5
STU12421,2024-08-09,2024,Aug,Hyderabad,Tier 1,11-14,Male,JEE Main Foundation,Competitive Exam,11-12,Annual,Online,Trial - Not Converted,14.4,0.0,
STU14867,2024-08-09,2024,Aug,Jaipur,Tier 2,6-10,Male,NEET Crash Course,Competitive Exam,11-12,Monthly,Offline,Churned,43.5,3961.19,4.4
STU10916,2024-08-09,2024,Aug,Ahmedabad,Tier 1,15-17,Male,Class 10 CBSE Complete,School Curriculum,10,Annual,Online,Churned,34.0,15404.4,4.4
STU14345,2024-08-10,2024,Aug,Lucknow,Tier 2,6-10,Female,Python for Beginners,Coding,6-8,Annual,Online,Active,75.4,7878.58,3.4
STU11545,2024-08-10,2024,Aug,Kanpur,Tier 2,11-14,Male,Coding for Kids - Scratch,Coding,3-5,Annual,Online,Active,58.9,6794.32,4.6
STU13660,2024-08-10,2024,Aug,Mumbai,Tier 1,15-17,Male,Spoken English Mastery,Skill Development,All,Monthly,Online,Active,89.0,518.83,3.9
STU15434,2024-08-10,2024,Aug,Varanasi,Tier 3,18+,Female,Spoken English Mastery,Skill Development,All,Monthly,Online,Active,53.3,515.21,4.7
STU11557,2024-08-10,2024,Aug,Lucknow,Tier 2,11-14,Female,Coding for Kids - Scratch,Coding,3-5,Annual,Online,Completed,100.0,6563.53,3.5
STU13254,2024-08-10,2024,Aug,Indore,Tier 2,15-17,Female,Coding for Kids - Scratch,Coding,3-5,Monthly,Online,Trial - Not Converted,13.7,0.0,
STU13984,2024-08-10,2024,Aug,Ahmedabad,Tier 1,15-17,Male,NEET Crash Course,Competitive Exam,11-12,Monthly,Offline,Active,64.4,4210.86,4.9
STU14573,2024-08-10,2024,Aug,Kolkata,Tier 1,6-10,Female,JEE Main Foundation,Competitive Exam,11-12,Annual,Offline,Active,37.1,38055.87,3.6
STU11837,2024-08-11,2024,Aug,Jaipur,Tier 2,18+,Male,Coding for Kids - Scratch,Coding,3-5,Annual,Online,Completed,100.0,6665.83,4.4
STU13420,2024-08-11,2024,Aug,Ranchi,Tier 3,15-17,Male,Robotics & AI Basics,Coding,6-8,Quarterly,Online,Trial - Not Converted,18.8,0.0,
STU14098,2024-08-12,2024,Aug,Bhopal,Tier 2,6-10,Female,Class 10 CBSE Complete,School Curriculum,10,Annual,Offline,Churned,10.0,15096.69,4.2
STU15115,2024-08-12,2024,Aug,Nagpur,Tier 2,15-17,Female,Coding for Kids - Scratch,Coding,3-5,Quarterly,Offline,Trial - Not Converted,24.5,0.0,
STU12820,2024-08-12,2024,Aug,Mumbai,Tier 1,11-14,Female,Class 8 Maths & Science,School Curriculum,8,Monthly,Offline,Trial - Not Converted,13.3,0.0,
STU10786,2024-08-12,2024,Aug,Hyderabad,Tier 1,6-10,Female,Coding for Kids - Scratch,Coding,3-5,Quarterly,Online,Active,49.6,1948.38,4.9
STU10845,2024-08-12,2024,Aug,Chennai,Tier 1,15-17,Female,Spoken English Mastery,Skill Development,All,Quarterly,Online,Trial - Not Converted,13.1,0.0,
STU15515,2024-08-13,2024,Aug,Pune,Tier 1,6-10,Female,Class 8 Maths & Science,School Curriculum,8,Quarterly,Online,Active,25.4,3048.82,4.4
STU14950,2024-08-14,2024,Aug,Lucknow,Tier 2,6-10,Male,Spoken English Mastery,Skill Development,All,Annual,Online,Active,28.6,4917.58,3.8
STU12401,2024-08-14,2024,Aug,Kolkata,Tier 1,11-14,Female,Class 8 Maths & Science,School Curriculum,8,Annual,Online,Completed,100.0,10367.85,3.0
STU15496,2024-08-15,2024,Aug,Jaipur,Tier 2,6-10,Female,UPSC Prelims Foundation,Competitive Exam,Graduate,Monthly,Online,Churned,45.1,5148.59,3.3
STU11745,2024-08-15,2024,Aug,Ahmedabad,Tier 1,6-10,Female,Robotics & AI Basics,Coding,6-8,Quarterly,Online,Trial - Not Converted,6.7,0.0,
STU10201,2024-08-15,2024,Aug,Bengaluru,Tier 1,6-10,Female,Coding for Kids - Scratch,Coding,3-5,Annual,Online,Active,95.2,6332.65,3.8
STU10815,2024-08-15,2024,Aug,Bhopal,Tier 2,18+,Male,UPSC Prelims Foundation,Competitive Exam,Graduate,Annual,Offline,Completed,100.0,48585.01,3.6
STU14379,2024-08-15,2024,Aug,Ahmedabad,Tier 1,6-10,Male,Python for Beginners,Coding,6-8,Annual,Online,Completed,100.0,7338.12,3.5
STU14617,2024-08-16,2024,Aug,Raipur,Tier 3,18+,Male,Python for Beginners,Coding,6-8,Annual,Online,Churned,32.3,8027.88,4.1
STU10740,2024-08-16,2024,Aug,Mumbai,Tier 1,18+,Male,Class 8 Maths & Science,School Curriculum,8,Quarterly,Online,Active,69.1,2956.75,4.1
STU15274,2024-08-16,2024,Aug,Raipur,Tier 3,11-14,Female,Coding for Kids - Scratch,Coding,3-5,Monthly,Online,Completed,100.0,694.14,4.3
STU13171,2024-08-17,2024,Aug,Delhi,Tier 1,6-10,Male,NEET Crash Course,Competitive Exam,11-12,Annual,Offline,Active,82.5,40611.7,4.3
STU13811,2024-08-17,2024,Aug,Pune,Tier 1,18+,Female,Class 8 Maths & Science,School Curriculum,8,Annual,Offline,Active,47.8,9384.33,4.2
STU12916,2024-08-17,2024,Aug,Patna,Tier 2,18+,Female,JEE Main Foundation,Competitive Exam,11-12,Monthly,Offline,Active,62.6,3693.69,3.8
STU14170,2024-08-17,2024,Aug,Kolkata,Tier 1,15-17,Male,Robotics & AI Basics,Coding,6-8,Annual,Online,Completed,100.0,11522.74,3.1
STU15307,2024-08-18,2024,Aug,Kota,Tier 3,18+,Female,Class 10 CBSE Complete,School Curriculum,10,Annual,Online,Active,63.3,13810.11,4.7
STU13892,2024-08-18,2024,Aug,Ahmedabad,Tier 1,11-14,Male,Robotics & AI Basics,Coding,6-8,Annual,Online,Churned,36.2,12898.35,4.1
STU14451,2024-08-18,2024,Aug,Jodhpur,Tier 3,18+,Male,Class 6 Foundation,School Curriculum,6,Monthly,Offline,Completed,100.0,770.04,3.3
STU10323,2024-08-18,2024,Aug,Surat,Tier 2,11-14,Male,Class 8 Maths & Science,School Curriculum,8,Quarterly,Online,Churned,58.9,3052.29,4.0
STU15710,2024-08-18,2024,Aug,Hyderabad,Tier 1,6-10,Female,NEET Crash Course,Competitive Exam,11-12,Annual,Offline,Active,78.4,40222.57,5.0
STU13348,2024-08-18,2024,Aug,Bhopal,Tier 2,6-10,Male,JEE Main Foundation,Competitive Exam,11-12,Quarterly,Online,Trial - Not Converted,8.6,0.0,
STU12942,2024-08-19,2024,Aug,Ahmedabad,Tier 1,11-14,Male,JEE Main Foundation,Competitive Exam,11-12,Monthly,Online,Trial - Not Converted,7.1,0.0,
STU11496,2024-08-19,2024,Aug,Lucknow,Tier 2,11-14,Female,Class 10 CBSE Complete,School Curriculum,10,Annual,Offline,Churned,38.3,15653.94,3.5
STU13953,2024-08-19,2024,Aug,Bhopal,Tier 2,11-14,Male,Python for Beginners,Coding,6-8,Monthly,Online,Trial - Not Converted,23.0,0.0,
STU10578,2024-08-19,2024,Aug,Chennai,Tier 1,18+,Female,Spoken English Mastery,Skill Development,All,Annual,Online,Active,48.9,4785.07,4.8
STU11218,2024-08-19,2024,Aug,Patna,Tier 2,11-14,Female,Coding for Kids - Scratch,Coding,3-5,Quarterly,Online,Completed,100.0,2073.47,3.4
STU12550,2024-08-19,2024,Aug,Bengaluru,Tier 1,6-10,Male,NEET Crash Course,Competitive Exam,11-12,Monthly,Online,Trial - Not Converted,20.2,0.0,
STU15177,2024-08-20,2024,Aug,Kolkata,Tier 1,18+,Male,Robotics & AI Basics,Coding,6-8,Monthly,Online,Active,30.6,1187.58,4.4
STU11093,2024-08-20,2024,Aug,Bengaluru,Tier 1,15-17,Female,JEE Main Foundation,Competitive Exam,11-12,Annual,Offline,Active,36.0,35430.95,4.4
STU14739,2024-08-20,2024,Aug,Bengaluru,Tier 1,11-14,Male,NEET Crash Course,Competitive Exam,11-12,Annual,Offline,Churned,55.3,43012.84,4.9
STU12232,2024-08-20,2024,Aug,Hyderabad,Tier 1,18+,Male,JEE Main Foundation,Competitive Exam,11-12,Quarterly,Online,Trial - Not Converted,11.1,0.0,
STU14069,2024-08-20,2024,Aug,Hyderabad,Tier 1,6-10,Male,Class 10 CBSE Complete,School Curriculum,10,Quarterly,Online,Active,23.3,4305.4,3.8
STU15366,2024-08-20,2024,Aug,Chennai,Tier 1,6-10,Male,Coding for Kids - Scratch,Coding,3-5,Annual,Online,Trial - Not Converted,16.0,0.0,
STU11116,2024-08-21,2024,Aug,Mumbai,Tier 1,15-17,Female,JEE Main Foundation,Competitive Exam,11-12,Annual,Online,Active,45.0,34906.99,4.3
STU15953,2024-08-21,2024,Aug,Nagpur,Tier 2,18+,Male,NEET Crash Course,Competitive Exam,11-12,Quarterly,Online,Churned,55.3,13637.58,4.5
STU10569,2024-08-21,2024,Aug,Surat,Tier 2,11-14,Male,UPSC Prelims Foundation,Competitive Exam,Graduate,Quarterly,Offline,Active,64.3,13629.56,5.0
STU10460,2024-08-21,2024,Aug,Delhi,Tier 1,6-10,Female,Coding for Kids - Scratch,Coding,3-5,Quarterly,Online,Completed,100.0,2024.71,4.3
STU11320,2024-08-22,2024,Aug,Bengaluru,Tier 1,11-14,Female,Python for Beginners,Coding,6-8,Monthly,Online,Active,69.3,729.57,4.4
STU11183,2024-08-22,2024,Aug,Ranchi,Tier 3,15-17,Female,Robotics & AI Basics,Coding,6-8,Quarterly,Offline,Trial - Not Converted,23.4,0.0,
STU13928,2024-08-23,2024,Aug,Pune,Tier 1,15-17,Female,Class 6 Foundation,School Curriculum,6,Monthly,Online,Active,39.7,791.08,4.0
STU15737,2024-08-23,2024,Aug,Indore,Tier 2,15-17,Male,NEET Crash Course,Competitive Exam,11-12,Annual,Online,Active,67.4,44699.31,5.0
STU11718,2024-08-23,2024,Aug,Mumbai,Tier 1,18+,Male,Python for Beginners,Coding,6-8,Annual,Online,Completed,100.0,7456.81,4.5
STU11366,2024-08-23,2024,Aug,Kolkata,Tier 1,15-17,Male,Coding for Kids - Scratch,Coding,3-5,Quarterly,Online,Active,37.6,1854.78,3.7
STU13650,2024-08-23,2024,Aug,Jodhpur,Tier 3,6-10,Female,NEET Crash Course,Competitive Exam,11-12,Annual,Online,Active,81.9,45207.26,4.9
STU10795,2024-08-24,2024,Aug,Kanpur,Tier 2,6-10,Male,Robotics & AI Basics,Coding,6-8,Annual,Online,Completed,100.0,11463.1,3.0
STU14543,2024-08-24,2024,Aug,Delhi,Tier 1,6-10,Male,Class 6 Foundation,School Curriculum,6,Annual,Online,Active,48.9,8479.83,3.7
STU11806,2024-08-24,2024,Aug,Chennai,Tier 1,15-17,Male,Spoken English Mastery,Skill Development,All,Annual,Online,Active,60.3,4960.89,4.1
STU14192,2024-08-24,2024,Aug,Pune,Tier 1,15-17,Male,JEE Main Foundation,Competitive Exam,11-12,Annual,Online,Completed,100.0,38769.4,3.8
STU11353,2024-08-24,2024,Aug,Chennai,Tier 1,6-10,Female,JEE Main Foundation,Competitive Exam,11-12,Monthly,Online,Completed,100.0,3650.05,4.2
STU13675,2024-08-25,2024,Aug,Mumbai,Tier 1,11-14,Female,Class 6 Foundation,School Curriculum,6,Annual,Online,Completed,100.0,8338.96,3.2
STU15023,2024-08-25,2024,Aug,Varanasi,Tier 3,18+,Female,Class 8 Maths & Science,School Curriculum,8,Annual,Online,Active,68.3,10163.33,4.1
